UID	PID	PPID	LWP	C	NLWP	%CPU	%MEM	VSZ	RSS	TTY	STAT	START	TIME	COMMAND
argha	8336	4138	8875	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8876	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8877	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8878	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8884	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8886	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8887	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8889	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8902	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8905	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8935	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8940	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8942	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8950	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8951	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8952	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8953	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8954	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8961	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8966	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8967	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8968	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8969	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8970	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8971	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8972	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8973	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8974	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8975	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8976	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8984	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8989	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8995	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	9085	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	9112	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	9126	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	9171	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8342	4568	8342	0	1	0.0	0.0	3748	2380	?	S	12:11	0:00	bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 53 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
argha	8343	8342	8343	0	1	0.0	0.0	3748	1480	?	S	12:11	0:00	bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 53 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
argha	8344	8343	8344	0	3	0.0	0.0	144004	6868	?	Sl	12:11	0:00	/usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
argha	8344	8343	8345	0	3	0.0	0.0	144004	6868	?	Sl	12:11	0:00	/usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
argha	8344	8343	8346	0	3	0.0	0.0	144004	6868	?	Sl	12:11	0:00	/usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
argha	8351	3820	8351	0	2	0.0	0.0	148960	2836	?	Sl	12:11	0:00	/usr/lib64/firefox/crashhelper 8336 9 /tmp/ 11
argha	8351	3820	8352	0	2	0.0	0.0	148960	2836	?	Sl	12:11	0:00	/usr/lib64/firefox/crashhelper 8336 9 /tmp/ 11
argha	8517	8336	8517	0	1	0.0	0.1	463988	31260	?	S	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -ipcHandle 0 -signalPipe 1 -initialChannelId {4f011d8f-e74a-4913-81eb-1d23738a8ee9} -parentPid 8336 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 1 forkserver
argha	8798	8517	8798	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8798	8517	8801	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8798	8517	8803	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8798	8517	8804	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8798	8517	8805	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8798	8517	8814	0	6	0.0	0.2	487796	40012	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39318 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {a1e8e505-4d13-42e0-ad4a-f215a4d8c762} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 2 socket
argha	8831	8517	8831	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8835	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8839	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8851	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8852	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8853	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8854	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8855	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8856	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8857	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8858	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8859	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8860	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8861	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8862	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8863	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8864	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8865	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8866	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8867	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8868	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8869	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8870	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8871	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8872	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8873	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8874	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8831	8517	8941	0	28	1.1	1.0	2941992	169772	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:39452 -prefMapHandle 1:280959 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5e965c28-7517-4020-9441-945ed8a7cd29} -parentPid 8336 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3 tab
argha	8842	8517	8842	0	5	0.0	0.2	607092	44776	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39452 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0f256ec6-4bee-494e-8730-1fff6ca49575} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
argha	8842	8517	8845	0	5	0.0	0.2	607092	44776	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39452 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0f256ec6-4bee-494e-8730-1fff6ca49575} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
argha	8842	8517	8847	0	5	0.0	0.2	607092	44776	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39452 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0f256ec6-4bee-494e-8730-1fff6ca49575} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
argha	8842	8517	8882	0	5	0.0	0.2	607092	44776	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39452 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0f256ec6-4bee-494e-8730-1fff6ca49575} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
argha	8842	8517	8883	0	5	0.0	0.2	607092	44776	?	Sl	12:11	0:00	/usr/lib64/firefox/firefox -contentproc -parentBuildID 20260206133811 -prefsHandle 0:39452 -prefMapHandle 1:280959 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0f256ec6-4bee-494e-8730-1fff6ca49575} -parentPid 8336 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 4 rdd
